study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	experiment_title	study_title	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	sample_alias	sample_title
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179595	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_1103_ff_ips_6_9_r1a_1	2123806539	5520fe807dc602601972c9ef9f2043d0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179595/SRR179595.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179595/SRR179595.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179595/SRR179595.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179596	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_1103_ff_ips_6_9_r1a_2	2208702210	c4b6ceda30e2d341063e29f1d4b3a776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179596/SRR179596.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179596/SRR179596.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179596/SRR179596.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179597	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_1103_ff_ips_6_9_r1a_3	2251079418	849635620938b1b86412eee08e898648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179597/SRR179597.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179597/SRR179597.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179597/SRR179597.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179598	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_1103_ff_ips_6_9_r1a_4	2225811360	4751c99182cacd6e24e0f72a5e351d09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179598/SRR179598.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179598/SRR179598.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179598/SRR179598.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179599	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_1103_ff_ips_6_9_r1a_5	2184308055	04b41d48da8e9ecae52120345d90d8f9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179599/SRR179599.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179599/SRR179599.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179599/SRR179599.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179600	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_1103_ff_ips_6_9_r1a_6	2168653458	7ad37172b8a76391eff91cb478950df8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179600/SRR179600.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179600/SRR179600.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179600/SRR179600.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179601	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_1103_ff_ips_6_9_r1a_7	2096769489	c55e75a31847bbf0d173b480a905b506	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179601/SRR179601.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179601/SRR179601.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179601/SRR179601.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179602	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_1104_h9_r1a_1	2130757872	75c402b111c8f0ca44a9941336f18718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179602/SRR179602.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179602/SRR179602.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179602/SRR179602.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179603	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_1104_h9_r1a_2	2213112664	d62d9417f8b4c0e5e7e32cc56b6cc78f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179603/SRR179603.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179603/SRR179603.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179603/SRR179603.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179604	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_1104_h9_r1a_3	2245125100	4146d7f43e1c6d8565714d7d5faa8080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179604/SRR179604.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179604/SRR179604.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179604/SRR179604.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179605	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_1104_h9_r1a_4	2230697182	89a8590fba5764e32cf6b4c9c9dc7adc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179605/SRR179605.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179605/SRR179605.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179605/SRR179605.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179606	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_1104_h9_r1a_5	2219722000	72336efb3300892a9de0fe3a1cbb1d21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179606/SRR179606.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179606/SRR179606.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179606/SRR179606.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179607	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_1104_h9_r1a_6	2194549100	e4e983f422c0de579aa7f884ccae4742	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179607/SRR179607.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179607/SRR179607.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179607/SRR179607.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179608	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_1104_h9_r1a_7	2140776794	548980d53c2f7a68574e7fe6a8a6ef4f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179608/SRR179608.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179608/SRR179608.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179608/SRR179608.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179609	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_1113_ff_ips_19_11_r1a_2	2423542890	471e1415baed4efd3714fb79a2149ce1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179609/SRR179609.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179609/SRR179609.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179609/SRR179609.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056688	SRR179610	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1b	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1b	methylC-seq_1113_ff_ips_19_11_r1b_3	2497880573	f9b1ff0c779d6a380915d875e951b169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179610/SRR179610.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179610/SRR179610.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179610/SRR179610.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255368	SRS184457	SRX056689	SRR179611	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r2a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r2a	methylC-seq_1113_ff_ips_19_11_r2a_4	2393425098	36e55f0551e74e8f25bb6adf131dfcec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179611/SRR179611.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179611/SRR179611.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179611/SRR179611.fastq.gz	ff_ips_19_11_r2	Generic sample from Homo sapiens
PRJNA34535	SAMN00255368	SRS184457	SRX056690	SRR179612	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r2b	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r2b	methylC-seq_1113_ff_ips_19_11_r2b_5	2481951783	9fbcc67c8800e51b1cce9f61fb249668	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179612/SRR179612.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179612/SRR179612.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179612/SRR179612.fastq.gz	ff_ips_19_11_r2	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179613	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2063_ff_ips_19_11_r1a_5	2059060827	58fab1aa4a5099940c01c11318d1ef34	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179613/SRR179613.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179613/SRR179613.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179613/SRR179613.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056691	SRR179614	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1a	methylC-seq_2063_ff_ips_6_9_r1a_1	1895767220	7ff1df2c31074319ea88f5f969069709	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179614/SRR179614.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179614/SRR179614.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179614/SRR179614.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255370	SRS184459	SRX056692	SRR179615	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_6_9_r1b	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 6.9 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_6_9_r1b	methylC-seq_2063_ff_ips_6_9_r1b_2	2056047922	7e741f3fe3f99514b0111212f5b2ac76	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179615/SRR179615.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179615/SRR179615.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179615/SRR179615.fastq.gz	ff_ips_6_9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255371	SRS184460	SRX056693	SRR179616	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_h9_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the H9 cell line	UCSD Human Reference Epigenome Mapping Project	methylC-seq_h9_r1a	methylC-seq_2063_h9_r1a_7	2005979038	473c2e56d018e1bc62530cfbff51658d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179616/SRR179616.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179616/SRR179616.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179616/SRR179616.fastq.gz	H9_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179617	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2064_ff_ips_19_11_r1a_1	1737718435	7cf48e5bb695eef53dc11d0d2a4e7e29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179617/SRR179617.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179617/SRR179617.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179617/SRR179617.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179618	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2064_ff_ips_19_11_r1a_2	1821617834	46f8476bd568252d8c96caa81d76132a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179618/SRR179618.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179618/SRR179618.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179618/SRR179618.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179619	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2064_ff_ips_19_11_r1a_3	1871671114	243a904269367482117c41d7c78be607	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179619/SRR179619.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179619/SRR179619.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179619/SRR179619.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179620	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2064_ff_ips_19_11_r1a_4	1859835319	678fd00c8071fceebbbe8b1eb393d5bd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179620/SRR179620.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179620/SRR179620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179620/SRR179620.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179621	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2064_ff_ips_19_11_r1a_5	1859298653	12db5bac1c4bc74f03d27bb4bb640823	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179621/SRR179621.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179621/SRR179621.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179621/SRR179621.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179622	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2064_ff_ips_19_11_r1a_6	1859583739	d1b95eac97c97f87d84f68661d917175	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179622/SRR179622.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179622/SRR179622.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179622/SRR179622.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179623	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2064_ff_ips_19_11_r1a_7	1746538150	97aec106aa0588d51da76a6eae85f8fc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179623/SRR179623.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179623/SRR179623.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179623/SRR179623.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179624	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2078_ff_ips_19_11_r1a_1	2459219198	8c9da1042fb39fd56d322db32ed74a63	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179624/SRR179624.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179624/SRR179624.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179624/SRR179624.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
PRJNA34535	SAMN00255367	SRS184456	SRX056687	SRR179625	ILLUMINA	Illumina Genome Analyzer II	methylC-seq_ff_ips_19_11_r1a	SINGLE	Bisulfite-Seq	GENOMIC	RANDOM	Illumina Genome Analyzer II sequencing; Whole genome shotgun bisulfite sequencing of the iPS cell line clone 19.11 derived from reprogramming of foreskin fibroblasts	UCSD Human Reference Epigenome Mapping Project	methylC-seq_ff_ips_19_11_r1a	methylC-seq_2078_ff_ips_19_11_r1a_2	2564226692	fba8c2a1bf6b6d0bdf667a1d4514f78a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179625/SRR179625.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR179/SRR179625/SRR179625.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR179/SRR179625/SRR179625.fastq.gz	ff_ips_19_11_r1	Generic sample from Homo sapiens
